Date,Ticker,Name,Class,Sector,AdjClose,Volume,LogRet
2011-11-01,F,Ford Motor,US Stock,High Vol,5.6378059387207,108235700.0,-5.27363079566912
2011-11-02,F,Ford Motor,US Stock,High Vol,5.67342138290405,52759200.0,0.629738239198763
2011-11-03,F,Ford Motor,US Stock,High Vol,5.75992345809937,57802200.0,1.51318318375731
2011-11-04,F,Ford Motor,US Stock,High Vol,5.73448419570923,43133100.0,-0.442637927797818
2011-11-07,F,Ford Motor,US Stock,High Vol,5.70904064178467,39924300.0,-0.44468109630329
2011-11-08,F,Ford Motor,US Stock,High Vol,5.90748262405396,60893400.0,3.41687928839067
2011-11-09,F,Ford Motor,US Stock,High Vol,5.6174521446228,72026000.0,-5.03415826781806
2011-11-10,F,Ford Motor,US Stock,High Vol,5.59200811386108,50555200.0,-0.453975015276065
2011-11-11,F,Ford Motor,US Stock,High Vol,5.66833353042603,32872400.0,1.35567086548398
2011-11-14,F,Ford Motor,US Stock,High Vol,5.60727548599243,30530100.0,-1.08302161157314
2011-11-15,F,Ford Motor,US Stock,High Vol,5.53095102310181,43972900.0,-1.37051724535078
2011-11-16,F,Ford Motor,US Stock,High Vol,5.37321472167969,49001300.0,-2.89334019550009
2011-11-17,F,Ford Motor,US Stock,High Vol,5.17477226257324,69670700.0,-3.76310430867826
2011-11-18,F,Ford Motor,US Stock,High Vol,5.13915491104126,44422000.0,-0.69066791955914
2011-11-21,F,Ford Motor,US Stock,High Vol,5.11371326446533,60890100.0,-0.496284519785584
2011-11-22,F,Ford Motor,US Stock,High Vol,5.13406658172607,43750700.0,0.397224458930046
2011-11-23,F,Ford Motor,US Stock,High Vol,5.00177145004272,44958400.0,-2.61059114499556
2011-11-25,F,Ford Motor,US Stock,High Vol,4.9610652923584,20118500.0,-0.817164533597325
2011-11-28,F,Ford Motor,US Stock,High Vol,5.08827257156372,57953300.0,2.53179016972689
2011-11-29,F,Ford Motor,US Stock,High Vol,5.08318328857422,40443800.0,-0.100069911017298
2011-11-30,F,Ford Motor,US Stock,High Vol,5.3935661315918,66922300.0,5.92690891604002
2011-12-01,F,Ford Motor,US Stock,High Vol,5.38847827911377,61397000.0,-0.0943764032471872
2011-12-02,F,Ford Motor,US Stock,High Vol,5.54621696472168,67252600.0,2.88530452904869
2011-12-05,F,Ford Motor,US Stock,High Vol,5.65307092666626,65924700.0,1.90828569784238
2011-12-06,F,Ford Motor,US Stock,High Vol,5.6225414276123,39786100.0,-0.541515133693049
2011-12-07,F,Ford Motor,US Stock,High Vol,5.6378059387207,45168800.0,0.271119885773885
2011-12-08,F,Ford Motor,US Stock,High Vol,5.46989297866821,82552300.0,-3.02359207659628
2011-12-09,F,Ford Motor,US Stock,High Vol,5.61236381530762,48326600.0,2.57129371412528
2011-12-12,F,Ford Motor,US Stock,High Vol,5.52077674865723,40777500.0,-1.64534225148363
2011-12-13,F,Ford Motor,US Stock,High Vol,5.33250761032104,67905600.0,-3.46969672054442
2011-12-14,F,Ford Motor,US Stock,High Vol,5.16459560394287,53224300.0,-3.19947944753933
2011-12-15,F,Ford Motor,US Stock,High Vol,5.21547937393188,46636200.0,0.98042023175986
2011-12-16,F,Ford Motor,US Stock,High Vol,5.21547937393188,45962300.0,0.0
2011-12-19,F,Ford Motor,US Stock,High Vol,5.0984468460083,45068200.0,-2.26950530125594
2011-12-20,F,Ford Motor,US Stock,High Vol,5.25618553161621,45235100.0,3.04696262228672
2011-12-21,F,Ford Motor,US Stock,High Vol,5.42409706115723,56203100.0,3.14458656610583
2011-12-22,F,Ford Motor,US Stock,High Vol,5.56657075881958,43983100.0,2.59277564175022
2011-12-23,F,Ford Motor,US Stock,High Vol,5.57165718078613,26953000.0,0.0913327029705036
2011-12-27,F,Ford Motor,US Stock,High Vol,5.50042057037354,25444800.0,-1.28679720257283
2011-12-28,F,Ford Motor,US Stock,High Vol,5.35286283493042,33445100.0,-2.71930295348308
2011-12-29,F,Ford Motor,US Stock,High Vol,5.4342737197876,34317000.0,1.50943543092277
2011-12-30,F,Ford Motor,US Stock,High Vol,5.47498178482056,26815800.0,0.746306729362911
2012-01-03,F,Ford Motor,US Stock,High Vol,5.66324663162231,45709900.0,3.38083888675069
2012-01-04,F,Ford Motor,US Stock,High Vol,5.74974632263184,79725200.0,1.51583984417583
2012-01-05,F,Ford Motor,US Stock,High Vol,5.8973069190979,67877500.0,2.53400562815895
2012-01-06,F,Ford Motor,US Stock,High Vol,5.95836877822876,59840700.0,1.03009563734351
2012-01-09,F,Ford Motor,US Stock,High Vol,6.00416135787964,53981500.0,0.765603978541263
2012-01-10,F,Ford Motor,US Stock,High Vol,6.00416135787964,121750600.0,0.0
2012-01-11,F,Ford Motor,US Stock,High Vol,6.1415433883667,63806000.0,2.26232882820483
2012-01-12,F,Ford Motor,US Stock,High Vol,6.17716073989868,48687700.0,0.578266194436039
2012-01-13,F,Ford Motor,US Stock,High Vol,6.12627935409546,46366700.0,-0.827112994206791
2012-01-17,F,Ford Motor,US Stock,High Vol,6.11610174179077,44398400.0,-0.166268548081616
2012-01-18,F,Ford Motor,US Stock,High Vol,6.27892780303955,47102700.0,2.62743106268257
2012-01-19,F,Ford Motor,US Stock,High Vol,6.41630983352661,70894200.0,2.16439262562123
2012-01-20,F,Ford Motor,US Stock,High Vol,6.40613555908203,43705700.0,-0.158694792893233
2012-01-23,F,Ford Motor,US Stock,High Vol,6.44175291061401,49379700.0,0.554448193717239
2012-01-24,F,Ford Motor,US Stock,High Vol,6.52316188812256,45768400.0,1.25585163851785
2012-01-25,F,Ford Motor,US Stock,High Vol,6.57913494110107,54021600.0,0.854405822349236
2012-01-26,F,Ford Motor,US Stock,High Vol,6.50789976119995,75470700.0,-1.0886481935676
2012-01-27,F,Ford Motor,US Stock,High Vol,6.23716259002686,142155300.0,-4.24914210098699
2012-01-30,F,Ford Motor,US Stock,High Vol,6.27802848815918,57752600.0,0.653063035445145
2012-01-31,F,Ford Motor,US Stock,High Vol,6.34443426132202,46412100.0,1.05219380931938
2012-02-01,F,Ford Motor,US Stock,High Vol,6.29846143722534,71669000.0,-0.727254702050195
2012-02-02,F,Ford Motor,US Stock,High Vol,6.26270246505737,48347600.0,-0.56935916203209
2012-02-03,F,Ford Motor,US Stock,High Vol,6.5334415435791,78851200.0,4.23220445858516
2012-02-06,F,Ford Motor,US Stock,High Vol,6.62028121948242,46363300.0,1.32040091070889
2012-02-07,F,Ford Motor,US Stock,High Vol,6.57941675186157,39413500.0,-0.619174745721418
2012-02-08,F,Ford Motor,US Stock,High Vol,6.5589804649353,35352500.0,-0.311092792685375
2012-02-09,F,Ford Motor,US Stock,High Vol,6.48235702514648,52290500.0,-1.17509912710183
2012-02-10,F,Ford Motor,US Stock,High Vol,6.35465049743652,52505500.0,-1.98972760163356
2012-02-13,F,Ford Motor,US Stock,High Vol,6.40573501586914,34474400.0,0.80067786810567
2012-02-14,F,Ford Motor,US Stock,High Vol,6.37508678436279,39627900.0,-0.479598115543367
2012-02-15,F,Ford Motor,US Stock,High Vol,6.32400465011597,38174800.0,-0.804504952579954
2012-02-16,F,Ford Motor,US Stock,High Vol,6.50790023803711,49164400.0,2.86642054522164
2012-02-17,F,Ford Motor,US Stock,High Vol,6.51300859451294,30778000.0,0.0784639045339874
2012-02-21,F,Ford Motor,US Stock,High Vol,6.40062570571899,38409800.0,-1.74057470515823
2012-02-22,F,Ford Motor,US Stock,High Vol,6.27291822433472,43326000.0,-2.01540792092234
2012-02-23,F,Ford Motor,US Stock,High Vol,6.33421993255615,36747600.0,0.972499715554642
2012-02-24,F,Ford Motor,US Stock,High Vol,6.2473783493042,31399300.0,-1.38047584144052
2012-02-27,F,Ford Motor,US Stock,High Vol,6.28313732147217,38703400.0,0.570751758034649
2012-02-28,F,Ford Motor,US Stock,High Vol,6.25759601593018,30789000.0,-0.407334087571143
2012-02-29,F,Ford Motor,US Stock,High Vol,6.32400465011597,62093700.0,1.05565663174731
2012-03-01,F,Ford Motor,US Stock,High Vol,6.46703386306763,68262000.0,2.23649040782739
2012-03-02,F,Ford Motor,US Stock,High Vol,6.49768543243408,49063500.0,0.472846743193012
2012-03-05,F,Ford Motor,US Stock,High Vol,6.3648681640625,28433700.0,-2.06525070122248
2012-03-06,F,Ford Motor,US Stock,High Vol,6.17586231231689,57374500.0,-3.01450006735695
2012-03-07,F,Ford Motor,US Stock,High Vol,6.25248718261719,28440900.0,1.23308153224502
2012-03-08,F,Ford Motor,US Stock,High Vol,6.3648681640625,37099100.0,1.78141853511193
2012-03-09,F,Ford Motor,US Stock,High Vol,6.42616891860962,36159300.0,0.958502793364691
2012-03-12,F,Ford Motor,US Stock,High Vol,6.34954309463501,30275700.0,-1.19956903760066
2012-03-13,F,Ford Motor,US Stock,High Vol,6.48746585845947,42783600.0,2.14891290979227
2012-03-14,F,Ford Motor,US Stock,High Vol,6.57941675186157,47578500.0,1.4074116060842
2012-03-15,F,Ford Motor,US Stock,High Vol,6.58963108062744,55286600.0,0.155126337820688
2012-03-16,F,Ford Motor,US Stock,High Vol,6.39041137695312,77119600.0,-3.06987206948224
2012-03-19,F,Ford Motor,US Stock,High Vol,6.45170879364014,52445700.0,0.954638040947908
2012-03-20,F,Ford Motor,US Stock,High Vol,6.40573501586914,40214400.0,-0.715133962601455
2012-03-21,F,Ford Motor,US Stock,High Vol,6.42105865478516,27521400.0,0.238931826604372
2012-03-22,F,Ford Motor,US Stock,High Vol,6.29335260391235,50117100.0,-2.00890694997862
2012-03-23,F,Ford Motor,US Stock,High Vol,6.29335260391235,44755000.0,0.0
2012-03-26,F,Ford Motor,US Stock,High Vol,6.37508678436279,26692200.0,1.29037700783088
2012-03-27,F,Ford Motor,US Stock,High Vol,6.29335260391235,35070700.0,-1.29037700783088
2012-03-28,F,Ford Motor,US Stock,High Vol,6.29335260391235,41051700.0,0.0
2012-03-29,F,Ford Motor,US Stock,High Vol,6.38530111312866,51039700.0,1.45047137219585
2012-03-30,F,Ford Motor,US Stock,High Vol,6.37508678436279,36381000.0,-0.160094364364971
2012-04-02,F,Ford Motor,US Stock,High Vol,6.44659948348999,43966900.0,1.11550757354144
2012-04-03,F,Ford Motor,US Stock,High Vol,6.45681715011597,97034200.0,0.158371523631806
2012-04-04,F,Ford Motor,US Stock,High Vol,6.39041137695312,51505000.0,-1.03378505997633
2012-04-05,F,Ford Motor,US Stock,High Vol,6.36997556686401,37939500.0,-0.320301063760398
2012-04-09,F,Ford Motor,US Stock,High Vol,6.24227094650269,42515300.0,-2.02515840116526
2012-04-10,F,Ford Motor,US Stock,High Vol,6.02261734008789,77370300.0,-3.58221109730879
2012-04-11,F,Ford Motor,US Stock,High Vol,6.08391427993774,34724400.0,1.01263459378635
2012-04-12,F,Ford Motor,US Stock,High Vol,6.16564559936523,26988800.0,1.33445663525278
2012-04-13,F,Ford Motor,US Stock,High Vol,6.08902549743652,39675000.0,-1.25047991487743
2012-04-16,F,Ford Motor,US Stock,High Vol,6.06858968734741,31903500.0,-0.336181545891945
2012-04-17,F,Ford Motor,US Stock,High Vol,6.08391427993774,35981200.0,0.2522048255166
2012-04-18,F,Ford Motor,US Stock,High Vol,6.02261734008789,32314000.0,-1.01263459378635
2012-04-19,F,Ford Motor,US Stock,High Vol,5.95620965957642,48169200.0,-1.10876233262442
2012-04-20,F,Ford Motor,US Stock,High Vol,5.82850170135498,52631000.0,-2.1674346328167
2012-04-23,F,Ford Motor,US Stock,High Vol,5.79785537719727,31269200.0,-0.527188265927436
2012-04-24,F,Ford Motor,US Stock,High Vol,5.81828641891479,38615200.0,0.351770202952584
2012-04-25,F,Ford Motor,US Stock,High Vol,5.99196672439575,45185400.0,2.9413904210331
2012-04-26,F,Ford Motor,US Stock,High Vol,6.0634822845459,40889300.0,1.18645765945991
2012-04-27,F,Ford Motor,US Stock,High Vol,5.92556190490723,83070300.0,-2.30087506598231
2012-04-30,F,Ford Motor,US Stock,High Vol,5.78704071044922,46156300.0,-2.36544614181764
2012-05-01,F,Ford Motor,US Stock,High Vol,5.76138877868652,43959200.0,-0.444250432067128
2012-05-02,F,Ford Motor,US Stock,High Vol,5.69469499588013,48572900.0,-1.16435140660656
2012-05-03,F,Ford Motor,US Stock,High Vol,5.60234928131104,40238400.0,-1.63490147015508
2012-05-04,F,Ford Motor,US Stock,High Vol,5.47408866882324,53268400.0,-2.31602156245914
2012-05-07,F,Ford Motor,US Stock,High Vol,5.46895790100098,33235200.0,-0.0937722080500025
2012-05-08,F,Ford Motor,US Stock,High Vol,5.44330644607544,46174500.0,-0.470140776615935
2012-05-09,F,Ford Motor,US Stock,High Vol,5.48435163497925,54501200.0,0.751220099036765
2012-05-10,F,Ford Motor,US Stock,High Vol,5.49460935592651,42526100.0,0.186861469687716
2012-05-11,F,Ford Motor,US Stock,High Vol,5.4279146194458,36561300.0,-1.22124823089804
2012-05-14,F,Ford Motor,US Stock,High Vol,5.29452610015869,50225200.0,-2.48815366461672
2012-05-15,F,Ford Motor,US Stock,High Vol,5.20730972290039,41886500.0,-1.66101211141145
2012-05-16,F,Ford Motor,US Stock,High Vol,5.21243953704834,44321300.0,0.0984633014561087
2012-05-17,F,Ford Motor,US Stock,High Vol,5.13548707962036,49648900.0,-1.48732937252223
